[coverage strength]
6
""
S11_type_recurrenceNumberText,S7_type_paymentCount,S12_select_recurrenceFieldSelect,S2_type_amount,S10_type_firstPaymentDate,S5_select_schedulingTypeSelect_index_3,S1_wait_input,S3_select_schedulingTypeSelect_index_1,S14_submit_submitButton,S18_click_cssInputButton,S0_type_memberUserName,S13_click_calculatePaymentsButton
invalidRecurrenceNumberRight,validPaymentCountBetween17and36,DAYS,invalidAmountLeft,invalidPaymentFutureDate,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,validPaymentCountBetween17and36,DAYS,invalidAmountLeft,02/02/2012,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,validPaymentCountBetween17and36,DAYS,invalidAmountLeft,invalidPaymentPastDate,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,validPaymentCountBetween17and36,WEEKS,invalidAmountRight,invalidPaymentFutureDate,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,validPaymentCountBetween17and36,WEEKS,invalidAmountRight,02/02/2012,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,validPaymentCountBetween17and36,WEEKS,invalidAmountRight,invalidPaymentPastDate,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,validPaymentCountBetween17and36,WEEKS,validAcceptableAmount,invalidPaymentFutureDate,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,validPaymentCountBetween17and36,WEEKS,validAcceptableAmount,02/02/2012,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,validPaymentCountBetween17and36,WEEKS,validAcceptableAmount,invalidPaymentPastDate,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,validPaymentCountBetween17and36,WEEKS,invalidAmountLeft,invalidPaymentFutureDate,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,validPaymentCountBetween17and36,WEEKS,invalidAmountLeft,02/02/2012,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,validPaymentCountBetween17and36,WEEKS,invalidAmountLeft,invalidPaymentPastDate,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,validPaymentCountBetween17and36,MONTHS,invalidAmountRight,invalidPaymentFutureDate,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,validPaymentCountBetween17and36,MONTHS,invalidAmountRight,02/02/2012,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,validPaymentCountBetween17and36,MONTHS,invalidAmountRight,invalidPaymentPastDate,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,validPaymentCountBetween17and36,MONTHS,validAcceptableAmount,invalidPaymentFutureDate,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,validPaymentCountBetween17and36,MONTHS,validAcceptableAmount,02/02/2012,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,validPaymentCountBetween17and36,MONTHS,validAcceptableAmount,invalidPaymentPastDate,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,validPaymentCountBetween17and36,MONTHS,invalidAmountLeft,invalidPaymentFutureDate,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,validPaymentCountBetween17and36,MONTHS,invalidAmountLeft,02/02/2012,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,validPaymentCountBetween17and36,MONTHS,invalidAmountLeft,invalidPaymentPastDate,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,validPaymentCountBetween1and6,DAYS,invalidAmountRight,invalidPaymentFutureDate,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,validPaymentCountBetween1and6,DAYS,invalidAmountRight,02/02/2012,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,validPaymentCountBetween1and6,DAYS,invalidAmountRight,invalidPaymentPastDate,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,validPaymentCountBetween1and6,DAYS,validAcceptableAmount,invalidPaymentFutureDate,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,validPaymentCountBetween1and6,DAYS,validAcceptableAmount,02/02/2012,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,validPaymentCountBetween1and6,DAYS,validAcceptableAmount,invalidPaymentPastDate,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,validPaymentCountBetween1and6,DAYS,invalidAmountLeft,invalidPaymentFutureDate,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,validPaymentCountBetween1and6,DAYS,invalidAmountLeft,02/02/2012,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,validPaymentCountBetween1and6,DAYS,invalidAmountLeft,invalidPaymentPastDate,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,validPaymentCountBetween1and6,WEEKS,invalidAmountRight,invalidPaymentFutureDate,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,validPaymentCountBetween1and6,WEEKS,invalidAmountRight,02/02/2012,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,validPaymentCountBetween1and6,WEEKS,invalidAmountRight,invalidPaymentPastDate,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,validPaymentCountBetween1and6,WEEKS,validAcceptableAmount,invalidPaymentFutureDate,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,validPaymentCountBetween1and6,WEEKS,validAcceptableAmount,02/02/2012,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,validPaymentCountBetween1and6,WEEKS,validAcceptableAmount,invalidPaymentPastDate,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,validPaymentCountBetween1and6,WEEKS,invalidAmountLeft,invalidPaymentFutureDate,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,validPaymentCountBetween1and6,WEEKS,invalidAmountLeft,02/02/2012,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,validPaymentCountBetween1and6,WEEKS,invalidAmountLeft,invalidPaymentPastDate,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,validPaymentCountBetween1and6,MONTHS,invalidAmountRight,invalidPaymentFutureDate,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,validPaymentCountBetween1and6,MONTHS,invalidAmountRight,02/02/2012,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,validPaymentCountBetween1and6,MONTHS,invalidAmountRight,invalidPaymentPastDate,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,validPaymentCountBetween1and6,MONTHS,validAcceptableAmount,invalidPaymentFutureDate,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,validPaymentCountBetween1and6,MONTHS,validAcceptableAmount,02/02/2012,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,validPaymentCountBetween1and6,MONTHS,validAcceptableAmount,invalidPaymentPastDate,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,validPaymentCountBetween1and6,MONTHS,invalidAmountLeft,invalidPaymentFutureDate,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,validPaymentCountBetween1and6,MONTHS,invalidAmountLeft,02/02/2012,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,validPaymentCountBetween1and6,MONTHS,invalidAmountLeft,invalidPaymentPastDate,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,invalidPaymentCountLef,DAYS,invalidAmountRight,invalidPaymentFutureDate,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,invalidPaymentCountLef,DAYS,invalidAmountRight,02/02/2012,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,invalidPaymentCountLef,DAYS,invalidAmountRight,invalidPaymentPastDate,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,invalidPaymentCountLef,DAYS,validAcceptableAmount,invalidPaymentFutureDate,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,invalidPaymentCountLef,DAYS,validAcceptableAmount,02/02/2012,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,invalidPaymentCountLef,DAYS,validAcceptableAmount,invalidPaymentPastDate,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,invalidPaymentCountLef,DAYS,invalidAmountLeft,invalidPaymentFutureDate,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,invalidPaymentCountLef,DAYS,invalidAmountLeft,02/02/2012,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,invalidPaymentCountLef,DAYS,invalidAmountLeft,invalidPaymentPastDate,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,invalidPaymentCountLef,WEEKS,invalidAmountRight,invalidPaymentFutureDate,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,invalidPaymentCountLef,WEEKS,invalidAmountRight,02/02/2012,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,invalidPaymentCountLef,WEEKS,invalidAmountRight,invalidPaymentPastDate,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,invalidPaymentCountLef,WEEKS,validAcceptableAmount,invalidPaymentFutureDate,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,invalidPaymentCountLef,WEEKS,validAcceptableAmount,02/02/2012,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,invalidPaymentCountLef,WEEKS,validAcceptableAmount,invalidPaymentPastDate,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,invalidPaymentCountLef,WEEKS,invalidAmountLeft,invalidPaymentFutureDate,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,invalidPaymentCountLef,WEEKS,invalidAmountLeft,02/02/2012,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,invalidPaymentCountLef,WEEKS,invalidAmountLeft,invalidPaymentPastDate,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,invalidPaymentCountLef,MONTHS,invalidAmountRight,invalidPaymentFutureDate,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,invalidPaymentCountLef,MONTHS,invalidAmountRight,02/02/2012,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,invalidPaymentCountLef,MONTHS,invalidAmountRight,invalidPaymentPastDate,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,invalidPaymentCountLef,MONTHS,validAcceptableAmount,invalidPaymentFutureDate,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,invalidPaymentCountLef,MONTHS,validAcceptableAmount,02/02/2012,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,invalidPaymentCountLef,MONTHS,validAcceptableAmount,invalidPaymentPastDate,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,invalidPaymentCountLef,MONTHS,invalidAmountLeft,invalidPaymentFutureDate,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,invalidPaymentCountLef,MONTHS,invalidAmountLeft,02/02/2012,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,invalidPaymentCountLef,MONTHS,invalidAmountLeft,invalidPaymentPastDate,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,invalidPaymentCountRight,DAYS,invalidAmountRight,invalidPaymentFutureDate,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,invalidPaymentCountRight,DAYS,invalidAmountRight,02/02/2012,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,invalidPaymentCountRight,DAYS,invalidAmountRight,invalidPaymentPastDate,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,invalidPaymentCountRight,DAYS,validAcceptableAmount,invalidPaymentFutureDate,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,invalidPaymentCountRight,DAYS,validAcceptableAmount,02/02/2012,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,invalidPaymentCountRight,DAYS,validAcceptableAmount,invalidPaymentPastDate,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,invalidPaymentCountRight,DAYS,invalidAmountLeft,invalidPaymentFutureDate,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,invalidPaymentCountRight,DAYS,invalidAmountLeft,02/02/2012,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,invalidPaymentCountRight,DAYS,invalidAmountLeft,invalidPaymentPastDate,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,invalidPaymentCountRight,WEEKS,invalidAmountRight,invalidPaymentFutureDate,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,invalidPaymentCountRight,WEEKS,invalidAmountRight,02/02/2012,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,invalidPaymentCountRight,WEEKS,invalidAmountRight,invalidPaymentPastDate,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,invalidPaymentCountRight,WEEKS,validAcceptableAmount,invalidPaymentFutureDate,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,invalidPaymentCountRight,WEEKS,validAcceptableAmount,02/02/2012,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,invalidPaymentCountRight,WEEKS,validAcceptableAmount,invalidPaymentPastDate,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,invalidPaymentCountRight,WEEKS,invalidAmountLeft,invalidPaymentFutureDate,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,invalidPaymentCountRight,WEEKS,invalidAmountLeft,02/02/2012,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,invalidPaymentCountRight,WEEKS,invalidAmountLeft,invalidPaymentPastDate,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,invalidPaymentCountRight,MONTHS,invalidAmountRight,invalidPaymentFutureDate,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,invalidPaymentCountRight,MONTHS,invalidAmountRight,02/02/2012,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,invalidPaymentCountRight,MONTHS,invalidAmountRight,invalidPaymentPastDate,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,invalidPaymentCountRight,MONTHS,validAcceptableAmount,invalidPaymentFutureDate,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,invalidPaymentCountRight,MONTHS,validAcceptableAmount,02/02/2012,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,invalidPaymentCountRight,MONTHS,validAcceptableAmount,invalidPaymentPastDate,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,invalidPaymentCountRight,MONTHS,invalidAmountLeft,invalidPaymentFutureDate,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,invalidPaymentCountRight,MONTHS,invalidAmountLeft,02/02/2012,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
invalidRecurrenceNumberRight,invalidPaymentCountRight,MONTHS,invalidAmountLeft,invalidPaymentPastDate,MULTIPLE_FUTURE,action,IMMEDIATELY,action,action,test1,action
